S_INFO_WINDCODE,TRADE_DT,S_DQ_OPEN,S_DQ_HIGH,S_DQ_LOW,S_DQ_CLOSE
000905.SH,20100401,4756.298,4828.103,4755.933,4827.214
000300.SH,20100402,3400.139,3412.2,3391.806,3407.346
000852.SH,20100402,4905.149,4924.714,4890.598,4922.824
000905.SH,20100402,4833.81,4851.938,4820.065,4843.175
000300.SH,20100406,3422.849,3436.29,3386.888,3405.145
000852.SH,20100406,4934.536,4946.533,4904.433,4942.334
000905.SH,20100406,4853.328,4862.168,4814.252,4852.904
000300.SH,20100407,3403.088,3404.582,3369.017,3386.949
000852.SH,20100407,4934.03,4951.727,4910.692,4951.727
000905.SH,20100407,4851.831,4865.753,4829.017,4863.639
000300.SH,20100408,3381.306,3381.306,3336.156,3346.744
000852.SH,20100408,4943.462,4973.171,4934.417,4956.366
000905.SH,20100408,4856.411,4881.907,4845.605,4864.922
000300.SH,20100409,3348.773,3379.398,3342.471,3379.17
000852.SH,20100409,4956.022,5031.25,4956.022,5031.25
000905.SH,20100409,4866.519,4939.408,4866.243,4939.176
000300.SH,20100412,3388.355,3393.557,3330.3,3351.478
000852.SH,20100412,5042.396,5088.293,5042.324,5088.293
000905.SH,20100412,4948.103,4976.832,4932.626,4976.38
000300.SH,20100413,3350.726,3401.707,3324.048,3391.716
000852.SH,20100413,5085.984,5096.263,4863.928,4989.386
000905.SH,20100413,4977.757,4993.367,4793.284,4919.873
000300.SH,20100414,3394.635,3404.516,3377.437,3403.707
000852.SH,20100414,4979.611,5074.676,4967.58,5074.676
000905.SH,20100414,4910.701,4978.269,4896.573,4977.508
000300.SH,20100415,3407.025,3412.937,3365.881,3394.574
000852.SH,20100415,5072.44,5083.151,4982.379,5024.773
000905.SH,20100415,4975.078,4984.356,4879.912,4914.747
000300.SH,20100416,3388.286,3388.286,3348.781,3356.332
000852.SH,20100416,5003.3,5060.509,4968.613,5019.351
000905.SH,20100416,4900.6,4936.876,4852.407,4898.67
000300.SH,20100419,3313.499,3313.499,3175.441,3176.423
000852.SH,20100419,4970.815,5001.17,4805.135,4806.11
000905.SH,20100419,4850.863,4880.535,4688.12,4688.836
000300.SH,20100420,3176.414,3196.646,3130.96,3173.374
000852.SH,20100420,4797.431,4875.355,4721.826,4875.092
000905.SH,20100420,4680.197,4750.489,4607.2,4749.934
000300.SH,20100421,3178.877,3237.537,3164.765,3236.679
000852.SH,20100421,4875.592,5029.828,4875.592,5029.03
000905.SH,20100421,4753.118,4896.661,4747.387,4893.978
000300.SH,20100422,3222.68,3231.985,3177.726,3201.541
000852.SH,20100422,5014.711,5101.696,4983.886,5060.748
000905.SH,20100422,4881.255,4950.494,4849.557,4902.405
000300.SH,20100423,3198.784,3224.739,3172.578,3190.003
000852.SH,20100423,5047.725,5092.526,4985.295,5007.598
000905.SH,20100423,4892.037,4936.731,4840.168,4864.164
000300.SH,20100426,3195.457,3207.715,3168.374,3171.997
000852.SH,20100426,5010.748,5027.582,4975.974,4999.058
000905.SH,20100426,4868.725,4904.97,4847.913,4866.553
000300.SH,20100427,3163.101,3163.101,3060.854,3108.409
000852.SH,20100427,4980.261,4980.261,4775.239,4869.611
000905.SH,20100427,4852.193,4852.193,4645.159,4739.269
000300.SH,20100428,3080.324,3122.115,3062.085,3097.353
000852.SH,20100428,4797.182,4888.718,4776.868,4834.789
000905.SH,20100428,4682.326,4767.801,4652.872,4714.432
000300.SH,20100429,3114.941,3130.696,3059.796,3060.064
000852.SH,20100429,4840.266,4872.149,4686.544,4686.941
000905.SH,20100429,4730.49,4758.76,4560.131,4561.4
000300.SH,20100430,3060.12,3068.127,3014.069,3067.365
000852.SH,20100430,4660.715,4666.541,4446.606,4527.758
000905.SH,20100430,4540.652,4547.479,4350.147,4438.681
000300.SH,20100504,3005.487,3056.082,2994.921,3019.449
000852.SH,20100504,4440.047,4561.573,4406.257,4520.36
000905.SH,20100504,4353.452,4484.46,4324.504,4434.131
000300.SH,20100505,2981.777,3036.865,2943.361,3036.394
000852.SH,20100505,4469.48,4663.091,4469.48,4662.835
000905.SH,20100505,4388.503,4565.239,4377.384,4564.807
000300.SH,20100506,3014.907,3014.907,2895.392,2896.856
000852.SH,20100506,4647.979,4685.91,4531.563,4533.896
000905.SH,20100506,4557.446,4583.184,4418.739,4419.781
000300.SH,20100507,2835.879,2892.533,2817.153,2836.789
000852.SH,20100507,4425.17,4544.403,4395.607,4453.169
000905.SH,20100507,4313.653,4443.534,4285.466,4350.758
000300.SH,20100510,2842.366,2872.314,2798.523,2858.233
000852.SH,20100510,4445.119,4492.478,4279.207,4367.269
000905.SH,20100510,4346.702,4391.034,4175.665,4269.108
000300.SH,20100511,2916.335,2922.125,2790.701,2800.817
000852.SH,20100511,4445.279,4465.537,4225.815,4239.791
000905.SH,20100511,4350.771,4366.687,4134.601,4144.352
000300.SH,20100512,2781.708,2832.147,2756.422,2818.16
000852.SH,20100512,4203.754,4251.884,4073.097,4134.516
000905.SH,20100512,4100.604,4154.475,3979.128,4042.516
000300.SH,20100513,2818.578,2886.972,2811.661,2886.911
000852.SH,20100513,4131.418,4236.403,4044.519,4236.403
000905.SH,20100513,4042.315,4158.347,3974.102,4157.842
000300.SH,20100514,2865.58,2888.093,2849.241,2868.023
000852.SH,20100514,4204.46,4292.138,4178.966,4257.811
000905.SH,20100514,4129.892,4217.607,4107.176,4184.841
000300.SH,20100517,2828.882,2828.882,2712.444,2714.715
000852.SH,20100517,4202.317,4202.317,3981.203,3981.288
000905.SH,20100517,4125.661,4132.379,3915.752,3915.752
000300.SH,20100518,2711.407,2781.845,2686.973,2771.348
000852.SH,20100518,3954.468,4022.236,3852.669,4007.415
000905.SH,20100518,3894.094,3983.876,3818.29,3972.154
000300.SH,20100519,2748.952,2803.695,2723.304,2762.174
000852.SH,20100519,3980.118,4065.779,3939.078,4007.155
000905.SH,20100519,3946.148,4037.847,3908.64,3977.377
000300.SH,20100520,2739.219,2793.876,2721.072,2726.022
000852.SH,20100520,3972.05,4047.386,3908.763,3918.575
000905.SH,20100520,3941.61,4025.803,3890.352,3901.257
000300.SH,20100521,2656.419,2769.094,2647.597,2768.791
000852.SH,20100521,3802.063,3993.737,3779.691,3993.737
000905.SH,20100521,3787.15,3982.412,3768.097,3982.385
000300.SH,20100524,2787.751,2886.368,2787.751,2873.469
000852.SH,20100524,4022.891,4191.247,4022.891,4179.353
000905.SH,20100524,4016.351,4170.729,4016.351,4163.477
000300.SH,20100525,2851.256,2855.332,2798.02,2813.943
000852.SH,20100525,4154.299,4201.219,4118.443,4169.405
000905.SH,20100525,4134.931,4177.786,4087.096,4133.346
000300.SH,20100526,2814.444,2839.031,2797.628,2813.944
000852.SH,20100526,4153.683,4202.207,4139.918,4182.714
000905.SH,20100526,4117.49,4165.29,4097.242,4144.662
000300.SH,20100527,2808.048,2866.865,2771.586,2859.979
000852.SH,20100527,4171.493,4272.792,4126.04,4264.161
000905.SH,20100527,4133.325,4228.444,4083.622,4218.637
000300.SH,20100528,2885.857,2893.687,2835.069,2850.302
000852.SH,20100528,4297.02,4309.411,4248.632,4281.087
000905.SH,20100528,4254.849,4270.167,4203.488,4235.322
000300.SH,20100531,2835.334,2857.416,2772.792,2773.264
000852.SH,20100531,4262.427,4306.726,4149.964,4149.964
000905.SH,20100531,4214.623,4259.164,4104.364,4104.364
000300.SH,20100601,2755.284,2782.288,2710.593,2744.162
000852.SH,20100601,4108.792,4134.7,3967.326,4061.445
000905.SH,20100601,4059.415,4091.441,3933.393,4025.789
000300.SH,20100602,2729.328,2757.914,2700.075,2757.527
000852.SH,20100602,4043.223,4129.533,4006.13,4129.533
000905.SH,20100602,4004.128,4084.048,3960.335,4083.616
000300.SH,20100603,2769.096,2787.512,2735.7,2736.076
000852.SH,20100603,4145.078,4195.223,4098.048,4098.902
000905.SH,20100603,4099.855,4146.656,4053.546,4053.985
000300.SH,20100604,2721.359,2748.476,2713.095,2744.391
000852.SH,20100604,4068.767,4138.021,4057.519,4133.329
000905.SH,20100604,4025.277,4095.486,4013.969,4089.035
000300.SH,20100607,2692.831,2716.401,2673.342,2695.715
000852.SH,20100607,4044.271,4128.911,4026.957,4119.615
000905.SH,20100607,4000.65,4082.379,3985.146,4072.568
000300.SH,20100608,2694.106,2720.586,2672.058,2699.336
000852.SH,20100608,4113.05,4183.309,4112.356,4180.617
000905.SH,20100608,4064.784,4122.39,4047.819,4109.317
000300.SH,20100609,2711.642,2787.825,2687.331,2782.133
000852.SH,20100609,4192.699,4288.897,4190.326,4288.897
000905.SH,20100609,4124.807,4212.175,4110.434,4211.881
000300.SH,20100610,2755.94,2776.259,2746.107,2750.023
000852.SH,20100610,4269.688,4328.446,4269.688,4297.883
000905.SH,20100610,4191.293,4261.161,4176.428,4223.566
000300.SH,20100611,2766.196,2782.095,2755.949,2758.866
000852.SH,20100611,4311.427,4327.645,4272.388,4277.137
000905.SH,20100611,4239.059,4252.102,4193.082,4197.995
000300.SH,20100617,2778.533,2784.916,2742.64,2742.733
000852.SH,20100617,4300.101,4319.792,4230.973,4231.545
000905.SH,20100617,4221.599,4237.101,4144.069,4145.243
000300.SH,20100618,2739.032,2755.842,2686.614,2696.166
000852.SH,20100618,4220.803,4220.803,4041.613,4067.739
000905.SH,20100618,4131.677,4131.677,3945.727,3972.286
000300.SH,20100621,2698.984,2784.47,2686.323,2780.663
000852.SH,20100621,4047.845,4169.358,4014.356,4169.358
000905.SH,20100621,3960.25,4087.447,3924.415,4087.017
000300.SH,20100622,2772.886,2795.323,2766.443,2783.72
000852.SH,20100622,4166.484,4221.821,4155.942,4207.43
000905.SH,20100622,4081.642,4136.592,4069.225,4119.722
000300.SH,20100623,2768.695,2788.219,2734.047,2758.495
000852.SH,20100623,4188.602,4238.034,4144.626,4205.533
000905.SH,20100623,4098.259,4138.777,4039.925,4094.568
000300.SH,20100624,2753.712,2783.508,2739.807,2757.498
000852.SH,20100624,4198.99,4227.275,4173.12,4207.913
000905.SH,20100624,4090.974,4120.84,4070.488,4095.295
000300.SH,20100625,2744.122,2759.445,2715.655,2736.287
000852.SH,20100625,4189.716,4194.706,4100.573,4139.807
000905.SH,20100625,4079.192,4080.023,3992.374,4028.433
000300.SH,20100628,2734.507,2751.455,2710.087,2716.777
000852.SH,20100628,4133.044,4137.61,4037.912,4053.193
000905.SH,20100628,4023.107,4036.429,3944.47,3961.382
000300.SH,20100629,2717.465,2724.231,2591.694,2592.019
000852.SH,20100629,4049.748,4066.896,3814.469,3814.469
000905.SH,20100629,3960.676,3973.927,3735.119,3736.982
000300.SH,20100630,2572.912,2575.824,2546.843,2563.07
000852.SH,20100630,3771.69,3771.69,3687.952,3732.652
000905.SH,20100630,3699.181,3701.331,3620.274,3664.464
000300.SH,20100701,2557.92,2574.098,2524.573,2526.071
000852.SH,20100701,3722.411,3760.655,3676.6,3685.538
000905.SH,20100701,3657.956,3692.903,3604.357,3606.593
000300.SH,20100702,2523.035,2542.122,2462.202,2534.105
000852.SH,20100702,3676.009,3678.62,3492.261,3659.949
000905.SH,20100702,3600.76,3609.002,3430.361,3585.576
000300.SH,20100705,2507.354,2529.425,2476.49,2512.651
000852.SH,20100705,3614.051,3652.788,3562.728,3627.288
000905.SH,20100705,3535.741,3586.578,3498.903,3563.882
000300.SH,20100706,2504.869,2563.411,2502.931,2562.902
000852.SH,20100706,3617.509,3738.738,3616.424,3738.738
000905.SH,20100706,3556.19,3665.379,3554.071,3665.334
000300.SH,20100707,2561.106,2580.608,2548.559,2580.477
000852.SH,20100707,3742.804,3795.585,3726.925,3795.585
000905.SH,20100707,3672.15,3718.931,3656.298,3718.662
000300.SH,20100708,2591.509,2602.23,2564.638,2575.921
000852.SH,20100708,3801.138,3814.028,3735.034,3773.37
000905.SH,20100708,3729.238,3736.51,3663.731,3698.342
000300.SH,20100709,2578.555,2662.163,2557.259,2647.104
000852.SH,20100709,3772.325,3892.93,3749.804,3886.272
000905.SH,20100709,3699.313,3817.669,3677.338,3807.604
000300.SH,20100712,2647.421,2689.809,2636.648,2676.218
000852.SH,20100712,3886.426,3946.704,3879.497,3934.179
000905.SH,20100712,3809.747,3866.782,3799.429,3849.52
000300.SH,20100713,2649.658,2649.658,2618.34,2634.593
000852.SH,20100713,3901.661,3901.661,3832.404,3878.641
000905.SH,20100713,3816.463,3816.463,3747.396,3788.751
000300.SH,20100714,2640.925,2684.616,2640.542,2653.609
000852.SH,20100714,3882.404,3949.888,3882.404,3916.171
000905.SH,20100714,3795.211,3862.386,3795.176,3824.046
000300.SH,20100715,2650.334,2680.442,2607.788,2608.519
000852.SH,20100715,3907.588,3942.272,3816.801,3816.801
000905.SH,20100715,3817.178,3850.196,3735.285,3735.395
000300.SH,20100716,2597.0,2621.332,2573.794,2616.128
000852.SH,20100716,3793.094,3847.47,3746.86,3841.829
000905.SH,20100716,3713.659,3764.835,3672.02,3757.432
000300.SH,20100719,2592.087,2691.937,2585.007,2682.472
000852.SH,20100719,3805.502,3937.279,3792.007,3930.956
000905.SH,20100719,3718.13,3848.631,3701.931,3842.313
000300.SH,20100720,2685.459,2746.237,2685.459,2741.503
000852.SH,20100720,3939.435,4053.185,3939.435,4053.185
000905.SH,20100720,3849.042,3951.542,3848.741,3951.358
000300.SH,20100721,2744.696,2766.205,2733.721,2747.335
000852.SH,20100721,4051.569,4087.004,4040.861,4059.375
000905.SH,20100721,3953.773,4001.427,3937.484,3959.427
000300.SH,20100722,2738.027,2783.138,2734.071,2781.286
000852.SH,20100722,4047.944,4125.246,4042.659,4125.246
000905.SH,20100722,3947.994,4018.056,3940.463,4017.864
000300.SH,20100723,2787.521,2806.979,2769.44,2793.076
000852.SH,20100723,4129.546,4135.99,4073.516,4131.474
000905.SH,20100723,4020.914,4028.513,3965.704,4015.467
000300.SH,20100726,2798.762,2811.953,2775.778,2811.055
000852.SH,20100726,4136.437,4189.895,4125.022,4188.472
000905.SH,20100726,4023.064,4071.47,4011.746,4071.094
000300.SH,20100727,2803.755,2812.208,2785.374,2795.724
000852.SH,20100727,4179.397,4207.463,4161.897,4184.582
000905.SH,20100727,4062.251,4091.312,4041.898,4068.864
000300.SH,20100728,2796.483,2866.404,2784.155,2863.724
000852.SH,20100728,4173.589,4266.85,4163.137,4266.85
000905.SH,20100728,4061.019,4162.66,4050.187,4162.321
000300.SH,20100729,2866.772,2888.599,2851.996,2877.976
000852.SH,20100729,4272.651,4299.571,4243.462,4296.211
000905.SH,20100729,4170.762,4196.026,4139.942,4194.04
000300.SH,20100730,2871.481,2876.136,2844.682,2868.846
000852.SH,20100730,4289.973,4311.365,4241.852,4299.045
000905.SH,20100730,4181.218,4203.643,4137.235,4191.13
000300.SH,20100802,2868.279,2922.612,2867.45,2917.275
000852.SH,20100802,4298.683,4389.718,4298.683,4389.718
000905.SH,20100802,4192.66,4268.395,4192.523,4267.895
000300.SH,20100803,2925.254,2929.614,2865.761,2865.971
000852.SH,20100803,4394.859,4417.923,4320.949,4320.949
000905.SH,20100803,4277.27,4289.459,4193.298,4193.641
000300.SH,20100804,2858.354,2876.595,2818.248,2876.434
000852.SH,20100804,4304.858,4372.506,4253.969,4372.506
000905.SH,20100804,4178.191,4248.234,4137.646,4248.014
000300.SH,20100805,2874.66,2877.31,2833.669,2850.829
000852.SH,20100805,4369.343,4433.181,4354.962,4396.119
000905.SH,20100805,4247.05,4306.648,4231.469,4267.955
000300.SH,20100806,2848.155,2898.534,2821.033,2897.659
000852.SH,20100806,4387.823,4480.654,4360.853,4480.654
000905.SH,20100806,4260.63,4356.213,4228.669,4356.012
000300.SH,20100809,2894.103,2922.624,2888.045,2918.241
000852.SH,20100809,4486.454,4549.791,4482.737,4549.791
000905.SH,20100809,4357.182,4414.526,4352.923,4413.568
000300.SH,20100810,2920.404,2925.296,2832.078,2832.638
000852.SH,20100810,4550.463,4554.577,4385.809,4385.809
000905.SH,20100810,4412.268,4417.203,4246.46,4246.46
000300.SH,20100811,2823.15,2864.361,2823.15,2850.211
000852.SH,20100811,4364.373,4442.65,4364.373,4439.113
000905.SH,20100811,4230.353,4309.788,4230.353,4297.904
000300.SH,20100812,2822.791,2860.369,2810.102,2816.386
000852.SH,20100812,4391.641,4466.266,4372.14,4388.62
000905.SH,20100812,4248.984,4317.946,4228.531,4241.592
000300.SH,20100813,2818.41,2856.043,2799.221,2855.547
000852.SH,20100813,4390.051,4471.538,4359.037,4471.538
000905.SH,20100813,4240.495,4323.248,4212.205,4323.052
000300.SH,20100816,2851.219,2927.688,2843.024,2922.083
000852.SH,20100816,4470.429,4579.274,4465.255,4573.421
000905.SH,20100816,4322.02,4429.902,4315.022,4423.315
000300.SH,20100817,2927.258,2949.73,2917.834,2942.291
000852.SH,20100817,4584.451,4629.665,4566.16,4618.328
000905.SH,20100817,4436.376,4470.457,4414.214,4457.759
000300.SH,20100818,2945.979,2962.749,2924.668,2937.362
000852.SH,20100818,4617.06,4630.998,4557.832,4611.647
000905.SH,20100818,4462.578,4475.923,4409.594,4457.127
000300.SH,20100819,2940.767,2975.188,2928.013,2955.395
000852.SH,20100819,4607.079,4653.356,4580.764,4621.568
000905.SH,20100819,4456.274,4491.738,4423.987,4461.488
000300.SH,20100820,2943.334,2951.956,2892.64,2898.333
000852.SH,20100820,4599.285,4604.414,4520.395,4522.607
000905.SH,20100820,4442.693,4444.851,4350.155,4366.604
000300.SH,20100823,2895.707,2920.541,2886.659,2896.192
000852.SH,20100823,4519.504,4579.6,4519.504,4565.868
000905.SH,20100823,4363.169,4416.826,4362.72,4404.718
000300.SH,20100824,2892.129,2933.118,2866.802,2911.827
000852.SH,20100824,4559.531,4644.714,4529.907,4626.348
000905.SH,20100824,4401.523,4476.262,4370.569,4456.497
000300.SH,20100825,2893.986,2904.662,2842.249,2843.023
000852.SH,20100825,4599.382,4629.463,4529.611,4534.713
000905.SH,20100825,4428.36,4457.837,4364.061,4368.304
000300.SH,20100826,2853.105,2868.878,2836.129,2850.093
000852.SH,20100826,4543.785,4579.035,4518.111,4562.351
000905.SH,20100826,4376.923,4415.836,4355.032,4399.284
000300.SH,20100827,2847.448,2861.074,2833.422,2858.566
000852.SH,20100827,4555.526,4593.925,4534.044,4585.511
000905.SH,20100827,4393.99,4437.794,4375.391,4431.444
000300.SH,20100830,2874.247,2921.085,2872.918,2915.01
000852.SH,20100830,4606.94,4705.878,4606.94,4705.878
000905.SH,20100830,4453.05,4553.398,4453.05,4553.023
000300.SH,20100831,2905.154,2910.06,2889.808,2903.188
000852.SH,20100831,4691.879,4768.08,4678.776,4755.854
000905.SH,20100831,4541.767,4605.176,4529.735,4589.289
000300.SH,20100901,2907.663,2931.76,2859.166,2884.042
000852.SH,20100901,4761.275,4791.648,4643.161,4698.733
000905.SH,20100901,4595.208,4613.088,4473.568,4530.229
000300.SH,20100902,2917.735,2931.547,2903.028,2921.393
000852.SH,20100902,4730.295,4806.196,4705.704,4802.265
000905.SH,20100902,4562.431,4631.0,4545.787,4625.395
000300.SH,20100903,2926.939,2929.548,2891.878,2920.205
000852.SH,20100903,4808.337,4855.381,4777.504,4845.913
000905.SH,20100903,4632.26,4671.343,4596.122,4662.96
000300.SH,20100906,2935.89,2980.424,2935.89,2975.09
000852.SH,20100906,4868.433,4877.549,4793.317,4824.306
000905.SH,20100906,4682.262,4692.106,4616.069,4651.963
000300.SH,20100907,2979.298,2991.435,2959.902,2983.108
000852.SH,20100907,4818.193,4865.778,4784.436,4865.778
000905.SH,20100907,4650.949,4680.332,4613.393,4679.942
000300.SH,20100908,2970.002,2982.72,2953.839,2980.967
000852.SH,20100908,4843.675,4908.766,4828.05,4905.627
000905.SH,20100908,4660.898,4723.833,4644.349,4720.375
000300.SH,20100909,2986.867,2986.867,2922.2,2926.46
000852.SH,20100909,4914.433,4933.282,4825.516,4837.024
000905.SH,20100909,4730.861,4746.029,4649.038,4658.009
000300.SH,20100910,2928.001,2940.79,2890.035,2932.554
000852.SH,20100910,4831.84,4891.836,4760.575,4886.05
000905.SH,20100910,4655.704,4712.56,4593.45,4705.31
000300.SH,20100913,2933.594,2977.078,2925.416,2962.319
000852.SH,20100913,4896.502,4969.133,4890.251,4967.466
000905.SH,20100913,4713.062,4791.48,4707.358,4789.693
000300.SH,20100914,2971.547,2984.466,2954.507,2965.009
000852.SH,20100914,4975.591,5001.628,4949.954,4982.859
000905.SH,20100914,4796.464,4821.55,4770.364,4805.416
000300.SH,20100915,2965.539,2965.539,2905.63,2913.194
000852.SH,20100915,4980.277,4980.277,4869.454,4888.01
000905.SH,20100915,4802.611,4802.611,4712.529,4730.143
000300.SH,20100916,2908.322,2917.849,2834.033,2857.789
000852.SH,20100916,4881.206,4901.557,4703.603,4766.853
000905.SH,20100916,4721.555,4739.427,4558.399,4610.916
000300.SH,20100917,2864.717,2877.083,2847.681,2861.369
000852.SH,20100917,4770.412,4812.529,4741.158,4767.48
000905.SH,20100917,4616.572,4646.197,4575.79,4603.489
000300.SH,20100920,2865.04,2872.219,2829.757,2849.828
000852.SH,20100920,4767.341,4781.216,4672.861,4695.945
000905.SH,20100920,4608.853,4622.512,4531.484,4553.12
000300.SH,20100921,2859.43,2869.38,2844.125,2857.476
000852.SH,20100921,4700.001,4715.316,4642.848,4677.679
000905.SH,20100921,4561.669,4576.037,4516.613,4546.724
000300.SH,20100927,2869.928,2905.526,2864.209,2905.029
000852.SH,20100927,4696.702,4801.456,4696.702,4801.456
000905.SH,20100927,4570.608,4673.762,4570.608,4673.602
000300.SH,20100928,2900.536,2900.536,2875.658,2880.907
000852.SH,20100928,4796.271,4816.507,4769.969,4785.696
000905.SH,20100928,4672.15,4695.04,4643.173,4654.345
000300.SH,20100929,2877.269,2908.732,2866.854,2874.812
000852.SH,20100929,4778.793,4790.64,4706.21,4720.634
000905.SH,20100929,4648.162,4659.562,4577.403,4590.317
000300.SH,20100930,2859.06,2935.595,2857.418,2935.574
000852.SH,20100930,4695.902,4785.49,4682.876,4785.49
000905.SH,20100930,4564.812,4660.605,4553.959,4660.605
000300.SH,20101008,2965.652,3055.836,2963.237,3044.233
000852.SH,20101008,4819.002,4917.72,4819.002,4899.57
000905.SH,20101008,4696.379,4787.448,4691.637,4767.967
000300.SH,20101011,3069.188,3154.204,3069.188,3132.895
000852.SH,20101011,4914.313,4951.717,4877.776,4922.591
000905.SH,20101011,4784.653,4825.355,4746.544,4789.155
000300.SH,20101012,3121.636,3173.849,3106.224,3172.726
000852.SH,20101012,4907.144,4950.258,4887.903,4950.258
000905.SH,20101012,4772.91,4808.126,4748.743,4806.029
000300.SH,20101013,3176.886,3221.646,3165.578,3217.577
000852.SH,20101013,4947.213,4969.01,4900.337,4968.83
000905.SH,20101013,4808.389,4838.859,4765.944,4836.737
000300.SH,20101014,3245.133,3286.023,3215.031,3224.14
000852.SH,20101014,4975.896,4977.328,4806.769,4809.474
000905.SH,20101014,4842.689,4848.857,4675.383,4679.548
000300.SH,20101015,3204.723,3327.683,3199.122,3327.683
000852.SH,20101015,4779.699,4836.759,4753.968,4789.479
000905.SH,20101015,4654.273,4719.928,4638.239,4691.45
000300.SH,20101018,3345.804,3390.015,3288.781,3306.16
000852.SH,20101018,4784.118,4784.216,4471.398,4708.405
000905.SH,20101018,4699.028,4701.156,4545.066,4636.639
000300.SH,20101019,3300.517,3375.867,3279.999,3375.674
000852.SH,20101019,4699.815,4865.697,4699.121,4865.697
000905.SH,20101019,4637.959,4779.113,4637.05,4778.607
000300.SH,20101020,3304.221,3439.225,3301.009,3396.879
000852.SH,20101020,4774.566,4911.861,4754.337,4892.282
000905.SH,20101020,4682.654,4828.9,4661.194,4794.194
000300.SH,20101021,3404.721,3418.091,3344.962,3374.685
000852.SH,20101021,4897.23,4936.62,4864.267,4930.621
000905.SH,20101021,4805.704,4844.54,4771.607,4833.8
000300.SH,20101022,3365.597,3408.491,3346.111,3378.655
000852.SH,20101022,4929.924,4996.925,4926.144,4985.849
000905.SH,20101022,4837.328,4892.619,4826.825,4877.927
000300.SH,20101025,3386.85,3481.347,3366.43,3481.081
000852.SH,20101025,5004.193,5107.281,5004.193,5107.281
000905.SH,20101025,4894.852,4998.892,4894.806,4998.5
000300.SH,20101026,3491.474,3499.817,3436.463,3466.084
000852.SH,20101026,5119.917,5158.053,5087.053,5158.053
000905.SH,20101026,5010.024,5046.65,4983.839,5046.148
000300.SH,20101027,3451.427,3490.217,3398.095,3403.872
000852.SH,20101027,5156.791,5192.075,5106.737,5124.132
000905.SH,20101027,5046.211,5088.85,4976.714,4994.774
000300.SH,20101028,3390.426,3420.885,3371.439,3397.692
000852.SH,20101028,5103.267,5156.887,5086.861,5145.555
000905.SH,20101028,4978.536,5020.066,4952.708,4999.59
000300.SH,20101029,3400.262,3404.6,3351.601,3379.983
000852.SH,20101029,5151.639,5226.64,5142.676,5211.524
000905.SH,20101029,5005.657,5068.704,4992.81,5055.492
000300.SH,20101101,3390.413,3472.995,3390.413,3472.995
000852.SH,20101101,5232.571,5362.945,5232.571,5362.945
000905.SH,20101101,5072.758,5199.812,5072.758,5199.525
000300.SH,20101102,3484.232,3522.175,3449.724,3463.131
000852.SH,20101102,5369.637,5440.495,5342.229,5343.489
000905.SH,20101102,5211.466,5272.446,5171.501,5173.066
000300.SH,20101103,3462.74,3474.707,3419.08,3420.341
000852.SH,20101103,5329.364,5363.093,5271.08,5271.815
000905.SH,20101103,5165.912,5197.959,5096.457,5098.539
000300.SH,20101104,3426.46,3480.929,3419.643,3480.505
000852.SH,20101104,5272.224,5392.557,5272.224,5392.557
000905.SH,20101104,5104.775,5228.924,5104.775,5228.296
000300.SH,20101105,3538.988,3554.47,3498.276,3520.798
000852.SH,20101105,5439.435,5473.105,5414.908,5473.105
000905.SH,20101105,5274.568,5313.483,5244.377,5311.77
000300.SH,20101108,3534.191,3549.305,3506.375,3548.566
000852.SH,20101108,5494.183,5598.485,5490.638,5598.485
000905.SH,20101108,5338.512,5431.394,5330.514,5431.091
000300.SH,20101109,3547.44,3547.44,3498.623,3523.954
000852.SH,20101109,5604.377,5635.872,5568.224,5635.753
000905.SH,20101109,5435.364,5468.36,5398.702,5467.839
000300.SH,20101110,3507.195,3508.275,3470.968,3499.111
000852.SH,20101110,5620.441,5669.448,5596.354,5651.386
000905.SH,20101110,5459.4,5504.881,5432.626,5484.742
000300.SH,20101111,3490.738,3557.987,3484.891,3509.975
000852.SH,20101111,5624.633,5738.787,5596.312,5596.381
000905.SH,20101111,5462.758,5581.354,5440.099,5440.099
000300.SH,20101112,3484.606,3497.061,3284.348,3291.833
000852.SH,20101112,5565.695,5592.099,5223.82,5227.248
000905.SH,20101112,5411.866,5445.708,5094.799,5111.189
000300.SH,20101115,3298.737,3319.976,3241.758,3314.893
000852.SH,20101115,5232.542,5367.205,5186.587,5367.205
000905.SH,20101115,5117.16,5255.852,5083.851,5255.267
000300.SH,20101116,3311.616,3311.616,3155.475,3169.538
000852.SH,20101116,5367.047,5416.527,5144.757,5197.371
000905.SH,20101116,5259.513,5288.967,5017.246,5068.465
000300.SH,20101117,3124.109,3168.931,3087.507,3103.906
000852.SH,20101117,5126.006,5188.441,4976.706,5001.936
000905.SH,20101117,4989.798,5039.089,4830.509,4855.85
000300.SH,20101118,3134.937,3158.629,3097.388,3147.962
000852.SH,20101118,5037.747,5090.078,4962.938,5080.876
000905.SH,20101118,4885.909,4941.199,4814.422,4932.401
000300.SH,20101119,3168.165,3178.846,3076.213,3178.846
000852.SH,20101119,5099.983,5236.613,5075.759,5236.569
000905.SH,20101119,4959.062,5081.03,4919.28,5081.03
000300.SH,20101122,3148.215,3200.472,3137.751,3171.941
000852.SH,20101122,5205.909,5368.217,5195.617,5332.612
000905.SH,20101122,5049.463,5190.605,5036.316,5150.665
000300.SH,20101123,3156.478,3156.478,3061.623,3107.176
